tau,TAMSD_free
48.800000000000004,156.47713715585445
48.85,156.63250504842006
48.900000000000006,156.7882053871762
48.95,156.94288923554
49.0,157.09691637453528
49.050000000000004,157.25094418517358
49.1,157.40480328363574
49.150000000000006,157.5565149237202
49.2,157.70757670576586
49.25,157.85809904546485
49.300000000000004,158.00754248827783
49.35,158.1568071710548
49.400000000000006,158.30650857333808
49.45,158.45639961392484
49.5,158.60694306292814
49.550000000000004,158.7566447127102
49.6,158.90649850313864
49.650000000000006,159.05746738850715
49.7,159.20874037403587
49.75,159.35983609334548
49.800000000000004,159.5116069935141
49.85,159.66171802681646
49.900000000000006,159.81135378830228
49.95,159.96110590335422
50.0,160.11023296462113
50.050000000000004,160.25869500410067
50.1,160.40917278661303
50.150000000000006,160.55801011136506
50.2,160.70846005147416
50.25,160.85913878363803
50.300000000000004,161.01045884152362
50.35,161.16027665161218
50.400000000000006,161.30923325976553
50.45,161.458344820932
50.5,161.60643961410415
50.550000000000004,161.7552706772946
50.6,161.9029227544954
50.650000000000006,162.0493373370708
50.7,162.19488700185872
50.75,162.34138687281342
50.800000000000004,162.48747059515009
50.85,162.6338106489974
50.900000000000006,162.7795207380698
50.95,162.9234763663848
51.0,163.06740458056385
51.050000000000004,163.2114599950296
51.1,163.35604863866584
51.150000000000006,163.49958088012423
51.2,163.64034161825063
51.25,163.78251602819756
51.300000000000004,163.9232799008574
51.35,164.0617797987683
51.400000000000006,164.20194582864082
51.45,164.3424999599635
51.5,164.48343641062294
51.550000000000004,164.62491156062762
51.6,164.7657808174511
